Entry Type,Series,Company,Posting Date,,,Account (Accounting Entries),Credit (Accounting Entries),Debit (Accounting Entries),Cost Center (Accounting Entries),Party Type (Accounting Entries),Party (Accounting Entries)
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"97,825.00 ",Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"19,750.00 ",0.00 ,Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"78,075.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"258,725.00 ",Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"258,725.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"258,725.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"258,725.00 ",Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"15,000.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"15,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,50.00 ,0.00 ,Main - B,,
,,,,5030504,Stationery,5030504 - Stationery - B,0.00 ,50.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-11-27,1010102,Petty Cash,1010102 - Petty Cash - B,111.00 ,0.00 ,Main - B,,
,,,,5030501,Hospitality,5030501 - Hospitality - B,0.00 ,111.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-11-28,1010101,Cash Box,1010101 - Cash Box - B,0.00 ,"3,000.00 ",Main - B,,
,,,,1010305,Dar Al-Teb,1010305 - Dar Al-Teb - B,"3,000.00 ",0.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-11-30,1010102,Petty Cash,1010102 - Petty Cash - B,"1,392.24 ",0.00 ,Main - B,,
,,,,5020101,Marketing Exp,5020101 - Marketing Exp - B,0.00 ,"1,392.24 ",Main - B,,
,,,,1010101,Cash Box,1010101 - Cash Box - B,"7,000.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"7,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,136.00 ,0.00 ,Main - B,,
,,,,5030501,Hospitality,5030501 - Hospitality - B,0.00 ,136.00 ,Main - B,,
,,,,1020202,Accumulated Depreciation - Office Furniture & Fixtures,1020202 - Accumulated Depreciation - Office Furniture & Fixtures - B,"1,083.33 ",0.00 ,Main - B,,
,,,,5030302,Depreciation-Furniture,5030302 - Depreciation-Furniture - B,0.00 ,"1,083.33 ",Main - B,,
,,,,1010401,Prepaid Expenses - Rent,1010401 - Prepaid Expenses - Rent - B,"4,200.00 ",0.00 ,Main - B,,
,,,,5030202,Rent Office,5030202 - Rent Office - B,0.00 ,"4,200.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"6,000.00 ",0.00 ,Main - B,,
,,,,2010201,Accrued Salaries & Wages,2010201 - Accrued Salaries & Wages - B,"4,000.00 ",0.00 ,Main - B,,
,,,,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"6,000.00 ",Main - B,,
,,,,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,,
,,,,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"11,000.00 ",Main - B,,
,,,,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"11,000.00 ",0.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-01,2010103,Branderaa,2010103 - Branderaa - B,"6,000.00 ",0.00 ,Main - B,,
,,,,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"6,000.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-05,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"31,040.00 ",Main - B,,
,,,,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"31,040.00 ",0.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-06,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"11,000.00 ",Main - B,,
,,,,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"11,000.00 ",0.00 ,Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"273,725.00 ",Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"273,725.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"3,930.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"3,930.00 ",Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"273,725.00 ",Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"273,725.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"268,725.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"268,725.00 ",Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"12,070.00 ",0.00 ,Main - B,,
,,,,2010101,Kadour trading Est.,2010101 - Kadour trading Est. - B,0.00 ,"12,070.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-10,1010102,Petty Cash,1010102 - Petty Cash - B,"168,000.00 ",0.00 ,Main - B,,
,,,,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"168,000.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-11,1010102,Petty Cash,1010102 - Petty Cash - B,"3,259.42 ",0.00 ,Main - B,,
,,,,5030401,Communication,5030401 - Communication - B,0.00 ,"3,259.42 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-12,1010101,Cash Box,1010101 - Cash Box - B,0.00 ,"4,000.00 ",Main - B,,
,,,,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"4,000.00 ",0.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-14,1010102,Petty Cash,1010102 - Petty Cash - B,"250,100.00 ",0.00 ,Main - B,,
,,,,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"250,100.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-24,1010102,Petty Cash,1010102 - Petty Cash - B,"5,040.00 ",0.00 ,Main - B,,
,,,,5010101,Cost of Goods Sold,5010101 - Cost of Goods Sold - B,0.00 ,"5,040.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-25,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"12,000.00 ",Main - B,,
,,,,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"12,000.00 ",0.00 ,Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"21,670.00 ",Main - B,,
,,,,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"21,670.00 ",0.00 ,Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"12,000.00 ",Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"12,000.00 ",0.00 ,Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"12,000.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"12,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"6,000.00 ",0.00 ,Main - B,,
,,,,5010101,Cost of Goods Sold,5010101 - Cost of Goods Sold - B,0.00 ,"6,000.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-26,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"15,000.00 ",Main - B,,
,,,,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"15,000.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"6,800.00 ",Main - B,,
,,,,1010309,Technical Company For Paints Works,1010309 - Technical Company For Paints Works - B,"6,800.00 ",0.00 ,Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"15,000.00 ",Main - B,,
,,,,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"15,000.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"14,800.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"14,800.00 ",Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"15,000.00 ",Main - B,,
,,,,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"15,000.00 ",0.00 ,Main - B,,
,,,,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"7,000.00 ",0.00 ,Main - B,,
,,,,5010101,Cost of Goods Sold,5010101 - Cost of Goods Sold - B,0.00 ,"7,000.00 ",Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-27,1010102,Petty Cash,1010102 - Petty Cash - B,303.00 ,0.00 ,Main - B,,
,,,,5030501,Hospitality,5030501 - Hospitality - B,0.00 ,303.00 ,Main - B,,
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2017-12-31,1010102,Petty Cash,1010102 - Petty Cash - B,880.60 ,0.00 ,Main - B,,
,,,,5020101,Marketing Exp,5020101 - Marketing Exp - B,0.00 ,880.60 ,Main - B,,
,,,,1010101,Cash Box,1010101 - Cash Box - B,"4,000.00 ",0.00 ,Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"4,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"18,000.00 ",0.00 ,Main - B,,
,,,,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"18,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"110,000.00 ",0.00 ,Main - B,,
,,,,2010501,Due to Related Paries - Ahmed Metwally,2010501 - Due to Related Paries - Ahmed Metwally - B,0.00 ,"110,000.00 ",Main - B,,
,,,,1020202,Accumulated Depreciation - Office Furniture & Fixtures,1020202 - Accumulated Depreciation - Office Furniture & Fixtures - B,"1,083.33 ",0.00 ,Main - B,,
,,,,5030302,Depreciation-Furniture,5030302 - Depreciation-Furniture - B,0.00 ,"1,083.33 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"29,900.00 ",0.00 ,Main - B,,
,,,,1010601,Due from Related Parties - Se7rek,1010601 - Due from Related Parties - Se7rek - B,0.00 ,"22,900.00 ",Main - B,,
,,,,5030201,Rent Car,5030201 - Rent Car - B,0.00 ,"7,000.00 ",Main - B,,
,,,,1010401,Prepaid Expenses - Rent,1010401 - Prepaid Expenses - Rent - B,"4,012.50 ",0.00 ,Main - B,,
,,,,5030202,Rent Office,5030202 - Rent Office - B,0.00 ,"4,012.50 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"6,000.00 ",0.00 ,Main - B,,
,,,,2010201,Accrued Salaries & Wages,2010201 - Accrued Salaries & Wages - B,"4,000.00 ",0.00 ,Main - B,,
,,,,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"6,000.00 ",Main - B,,
,,,,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,,
,,,,1010102,Petty Cash,1010102 - Petty Cash - B,"8,250.00 ",0.00 ,Main - B,,
,,,,5010101,Cost of Goods Sold,5010101 - Cost of Goods Sold - B,0.00 ,"8,250.00 ",Main - B,,
,,,,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"11,000.00 ",Main - B,,
,,,,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"11,000.00 ",0.00 ,Main - B,,
,,,,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"4,000.00 ",Main - B,,
,,,,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"4,000.00 ",0.00 ,Main - B,,
