Entry Type,Series,Company,Posting Date,,,Account (Accounting Entries),Credit (Accounting Entries),Debit (Accounting Entries),Cost Center (Accounting Entries),Party Type (Accounting Entries),Party (Accounting Entries)
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-09-30,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-09-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-09-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-09-30,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-09-30,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-09-30,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-09-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-10-01,2010103,Branderaa,2010103 - Branderaa - B,"3,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-10-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-10-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-10-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-10-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-10-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-10-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-10-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-10-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-11-01,2010103,Branderaa,2010103 - Branderaa - B,"3,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-11-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-11-30,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-11-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-11-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-11-30,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-11-30,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-11-30,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-11-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-12-01,2010103,Branderaa,2010103 - Branderaa - B,"3,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-12-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-12-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-12-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-12-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-12-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-12-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-12-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-12-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
